Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,YearMonth,ist_sonderposten
557937,DOT,DOTCOM POSTAGE,1,2011-06-23 15:30:00,157.81,,United Kingdom,157.81,2011-06,True
557938,DOT,DOTCOM POSTAGE,1,2011-06-23 15:35:00,159.78,,United Kingdom,159.78,2011-06,True
557939,POST,POSTAGE,2,2011-06-23 15:44:00,40.0,12697,Sweden,80.0,2011-06,True
557972,POST,POSTAGE,2,2011-06-24 10:16:00,18.0,12500,Germany,36.0,2011-06,True
C558036,AMAZONFEE,AMAZON FEE,-1,2011-06-24 12:31:00,5791.18,,United Kingdom,-5791.18,2011-06,True
C558037,AMAZONFEE,AMAZON FEE,-1,2011-06-24 12:33:00,4534.24,,United Kingdom,-4534.24,2011-06,True
558041,POST,POSTAGE,3,2011-06-24 13:20:00,40.0,12422,Switzerland,120.0,2011-06,True
558045,POST,POSTAGE,3,2011-06-24 13:35:00,18.0,12615,France,54.0,2011-06,True
558046,C2,CARRIAGE,1,2011-06-24 13:47:00,50.0,,EIRE,50.0,2011-06,True
558047,M,MANUAL,1,2011-06-24 13:51:00,542.2,,EIRE,542.2,2011-06,True
C558048,M,MANUAL,-1,2011-06-24 13:52:00,542.2,,EIRE,-542.2,2011-06,True
558066,gift_0001_50,DOTCOMGIFTSHOP GIFT VOUCHER £50.00,1,2011-06-24 15:45:00,41.67,,United Kingdom,41.67,2011-06,True
558066,DOT,DOTCOM POSTAGE,1,2011-06-24 15:45:00,150.77,,United Kingdom,150.77,2011-06,True
558068,gift_0001_20,DOTCOMGIFTSHOP GIFT VOUCHER £20.00,1,2011-06-24 15:51:00,16.67,,United Kingdom,16.67,2011-06,True
558068,DOT,DOTCOM POSTAGE,1,2011-06-24 15:51:00,150.71,,United Kingdom,150.71,2011-06,True
558089,POST,POSTAGE,3,2011-06-26 12:36:00,40.0,13505,Switzerland,120.0,2011-06,True
558108,POST,POSTAGE,1,2011-06-26 15:35:00,28.0,12548,Spain,28.0,2011-06,True
558118,DOT,DOTCOM POSTAGE,1,2011-06-27 09:11:00,131.58,,United Kingdom,131.58,2011-06,True
558116,DOT,DOTCOM POSTAGE,1,2011-06-27 09:11:00,200.58,,United Kingdom,200.58,2011-06,True
558117,DOT,DOTCOM POSTAGE,1,2011-06-27 09:11:00,62.46,,United Kingdom,62.46,2011-06,True
558119,DOT,DOTCOM POSTAGE,1,2011-06-27 09:12:00,189.79,,United Kingdom,189.79,2011-06,True
558120,DOT,DOTCOM POSTAGE,1,2011-06-27 09:12:00,55.08,,United Kingdom,55.08,2011-06,True
558124,POST,POSTAGE,1,2011-06-27 10:17:00,18.0,12493,France,18.0,2011-06,True
558240,DOT,DOTCOM POSTAGE,1,2011-06-27 15:27:00,147.53,,United Kingdom,147.53,2011-06,True
558316,DOT,DOTCOM POSTAGE,1,2011-06-28 11:45:00,107.58,,United Kingdom,107.58,2011-06,True
558319,DOT,DOTCOM POSTAGE,1,2011-06-28 11:53:00,58.33,,United Kingdom,58.33,2011-06,True
558321,DOT,DOTCOM POSTAGE,1,2011-06-28 11:53:00,81.33,,United Kingdom,81.33,2011-06,True
558334,POST,POSTAGE,1,2011-06-28 13:11:00,18.0,12599,France,18.0,2011-06,True
558340,M,MANUAL,1,2011-06-28 14:01:00,481.45,,United Kingdom,481.45,2011-06,True
C558347,S,SAMPLES,-1,2011-06-28 14:47:00,4.95,,United Kingdom,-4.95,2011-06,True
C558347,S,SAMPLES,-1,2011-06-28 14:47:00,6.15,,United Kingdom,-6.15,2011-06,True
C558347,S,SAMPLES,-1,2011-06-28 14:47:00,3.59,,United Kingdom,-3.59,2011-06,True
C558347,S,SAMPLES,-1,2011-06-28 14:47:00,16.0,,United Kingdom,-16.0,2011-06,True
C558347,S,SAMPLES,-1,2011-06-28 14:47:00,14.92,,United Kingdom,-14.92,2011-06,True
C558347,S,SAMPLES,-1,2011-06-28 14:47:00,9.9,,United Kingdom,-9.9,2011-06,True
C558349,BANK CHARGES,BANK CHARGES,-1,2011-06-28 14:50:00,82.89,,United Kingdom,-82.89,2011-06,True
C558357,M,MANUAL,-2,2011-06-28 15:04:00,3.56,15502,United Kingdom,-7.12,2011-06,True
C558359,S,SAMPLES,-1,2011-06-28 15:10:00,570.0,,United Kingdom,-570.0,2011-06,True
C558364,POST,POSTAGE,-1,2011-06-28 15:20:00,3.95,,United Kingdom,-3.95,2011-06,True
558381,M,MANUAL,1,2011-06-28 17:01:00,600.0,15299,United Kingdom,600.0,2011-06,True
558461,M,MANUAL,2,2011-06-29 15:03:00,1.95,13263,United Kingdom,3.9,2011-06,True
558475,DOT,DOTCOM POSTAGE,1,2011-06-29 15:58:00,858.46,,United Kingdom,858.46,2011-06,True
558479,M,MANUAL,2,2011-06-29 16:44:00,2.95,17837,United Kingdom,5.9,2011-06,True
C558525,M,MANUAL,-7,2011-06-30 10:52:00,1.95,13113,United Kingdom,-13.65,2011-06,True
558608,POST,POSTAGE,1,2011-06-30 15:30:00,18.0,12524,Germany,18.0,2011-06,True
558614,gift_0001_10,DOTCOMGIFTSHOP GIFT VOUCHER £10.00,1,2011-06-30 15:56:00,8.33,,United Kingdom,8.33,2011-06,True
558614,gift_0001_50,DOTCOMGIFTSHOP GIFT VOUCHER £50.00,1,2011-06-30 15:56:00,41.67,,United Kingdom,41.67,2011-06,True
558614,DOT,DOTCOM POSTAGE,1,2011-06-30 15:56:00,264.65,,United Kingdom,264.65,2011-06,True
558623,POST,POSTAGE,1,2011-06-30 16:52:00,15.0,12395,Belgium,15.0,2011-06,True
558626,POST,POSTAGE,1,2011-06-30 17:34:00,18.0,12569,Germany,18.0,2011-06,True
558628,POST,POSTAGE,5,2011-06-30 17:59:00,18.0,12626,Germany,90.0,2011-06,True
558640,C2,CARRIAGE,1,2011-07-01 08:58:00,50.0,14911,EIRE,50.0,2011-07,True
558644,C2,CARRIAGE,1,2011-07-01 10:16:00,50.0,14156,EIRE,50.0,2011-07,True
558679,M,MANUAL,1,2011-07-01 10:58:00,1.0,17800,United Kingdom,1.0,2011-07,True
558680,DOT,DOTCOM POSTAGE,1,2011-07-01 11:19:00,64.88,,United Kingdom,64.88,2011-07,True
558681,DOT,DOTCOM POSTAGE,1,2011-07-01 11:20:00,65.67,,United Kingdom,65.67,2011-07,True
558682,DOT,DOTCOM POSTAGE,1,2011-07-01 11:20:00,126.54,,United Kingdom,126.54,2011-07,True
558683,DOT,DOTCOM POSTAGE,1,2011-07-01 11:23:00,112.5,,United Kingdom,112.5,2011-07,True
558687,POST,POSTAGE,1,2011-07-01 11:43:00,18.0,12598,France,18.0,2011-07,True
558699,POST,POSTAGE,1,2011-07-01 12:17:00,18.0,12494,France,18.0,2011-07,True
C558712,M,MANUAL,-1,2011-07-01 13:06:00,2.95,17338,United Kingdom,-2.95,2011-07,True
558715,M,MANUAL,1,2011-07-01 13:18:00,116.69,,United Kingdom,116.69,2011-07,True
558717,POST,POSTAGE,1,2011-07-01 13:22:00,18.0,12710,Germany,18.0,2011-07,True
558774,DOT,DOTCOM POSTAGE,1,2011-07-04 10:17:00,206.66,,United Kingdom,206.66,2011-07,True
558777,DOT,DOTCOM POSTAGE,1,2011-07-04 10:23:00,304.24,,United Kingdom,304.24,2011-07,True
558808,DOT,DOTCOM POSTAGE,1,2011-07-04 11:10:00,42.75,,United Kingdom,42.75,2011-07,True
558809,DOT,DOTCOM POSTAGE,1,2011-07-04 11:10:00,146.5,,United Kingdom,146.5,2011-07,True
558810,DOT,DOTCOM POSTAGE,1,2011-07-04 11:11:00,196.79,,United Kingdom,196.79,2011-07,True
558811,DOT,DOTCOM POSTAGE,1,2011-07-04 11:11:00,57.63,,United Kingdom,57.63,2011-07,True
558813,POST,POSTAGE,3,2011-07-04 11:42:00,18.0,12682,France,54.0,2011-07,True
558837,DOT,DOTCOM POSTAGE,1,2011-07-04 11:58:00,117.63,,United Kingdom,117.63,2011-07,True
558835,DOT,DOTCOM POSTAGE,1,2011-07-04 11:58:00,54.25,,United Kingdom,54.25,2011-07,True
558841,M,MANUAL,1,2011-07-04 11:59:00,30.0,12471,Germany,30.0,2011-07,True
558875,M,MANUAL,2,2011-07-04 13:35:00,8.95,13301,United Kingdom,17.9,2011-07,True
558895,M,MANUAL,1,2011-07-04 15:54:00,389.68,12619,Germany,389.68,2011-07,True
C558897,M,MANUAL,-1,2011-07-04 15:55:00,389.68,12619,Germany,-389.68,2011-07,True
558904,DOT,DOTCOM POSTAGE,1,2011-07-04 16:18:00,306.35,,United Kingdom,306.35,2011-07,True
C558905,POST,POSTAGE,-1,2011-07-04 16:27:00,4.9,13826,United Kingdom,-4.9,2011-07,True
558908,C2,CARRIAGE,1,2011-07-05 09:06:00,50.0,13338,United Kingdom,50.0,2011-07,True
C558969,M,MANUAL,-2,2011-07-05 11:01:00,3.52,16729,United Kingdom,-7.04,2011-07,True
559004,POST,POSTAGE,4,2011-07-05 12:23:00,40.0,12428,Finland,160.0,2011-07,True
559010,C2,CARRIAGE,1,2011-07-05 12:50:00,50.0,14911,EIRE,50.0,2011-07,True
559039,DOT,DOTCOM POSTAGE,1,2011-07-05 15:32:00,116.71,,United Kingdom,116.71,2011-07,True
559041,DOT,DOTCOM POSTAGE,1,2011-07-05 15:33:00,24.67,,United Kingdom,24.67,2011-07,True
559040,DOT,DOTCOM POSTAGE,1,2011-07-05 15:33:00,39.5,,United Kingdom,39.5,2011-07,True
559042,DOT,DOTCOM POSTAGE,1,2011-07-05 15:34:00,75.67,,United Kingdom,75.67,2011-07,True
559043,DOT,DOTCOM POSTAGE,1,2011-07-05 15:35:00,158.71,,United Kingdom,158.71,2011-07,True
559051,DOT,DOTCOM POSTAGE,1,2011-07-05 16:47:00,201.84,,United Kingdom,201.84,2011-07,True
559052,DOT,DOTCOM POSTAGE,1,2011-07-05 16:53:00,576.18,,United Kingdom,576.18,2011-07,True
559055,DOT,DOTCOM POSTAGE,1,2011-07-05 17:09:00,531.65,,United Kingdom,531.65,2011-07,True
559058,POST,POSTAGE,6,2011-07-06 09:49:00,15.0,12407,Belgium,90.0,2011-07,True
559106,M,MANUAL,2,2011-07-06 11:10:00,7.95,15889,United Kingdom,15.9,2011-07,True
559107,M,MANUAL,1,2011-07-06 11:22:00,2.95,15334,United Kingdom,2.95,2011-07,True
559134,POST,POSTAGE,5,2011-07-06 13:14:00,18.0,12700,France,90.0,2011-07,True
559135,POST,POSTAGE,1,2011-07-06 13:18:00,28.0,12455,Spain,28.0,2011-07,True
559162,DOT,DOTCOM POSTAGE,1,2011-07-06 16:29:00,231.61,,United Kingdom,231.61,2011-07,True
559163,DOT,DOTCOM POSTAGE,1,2011-07-06 16:33:00,240.41,,United Kingdom,240.41,2011-07,True
559173,POST,POSTAGE,2,2011-07-07 10:03:00,28.0,12540,Spain,56.0,2011-07,True
559295,POST,POSTAGE,2,2011-07-07 12:32:00,15.0,12362,Belgium,30.0,2011-07,True
559298,POST,POSTAGE,6,2011-07-07 12:38:00,18.0,12471,Germany,108.0,2011-07,True
559316,POST,POSTAGE,1,2011-07-07 13:54:00,18.0,12647,Germany,18.0,2011-07,True
559337,DOT,DOTCOM POSTAGE,1,2011-07-07 16:27:00,298.31,,United Kingdom,298.31,2011-07,True
559338,DOT,DOTCOM POSTAGE,1,2011-07-07 16:30:00,296.61,,United Kingdom,296.61,2011-07,True
C559347,M,MANUAL,-1,2011-07-07 17:22:00,2.88,18072,United Kingdom,-2.88,2011-07,True
C559347,M,MANUAL,-1,2011-07-07 17:22:00,9.36,18072,United Kingdom,-9.36,2011-07,True
559362,POST,POSTAGE,3,2011-07-08 08:43:00,18.0,12635,Germany,54.0,2011-07,True
559418,POST,POSTAGE,3,2011-07-08 11:36:00,18.0,12681,France,54.0,2011-07,True
559421,POST,POSTAGE,1,2011-07-08 11:55:00,18.0,12648,Germany,18.0,2011-07,True
559422,POST,POSTAGE,2,2011-07-08 12:00:00,18.0,12553,France,36.0,2011-07,True
559441,POST,POSTAGE,2,2011-07-08 12:22:00,18.0,12583,France,36.0,2011-07,True
559488,DOT,DOTCOM POSTAGE,1,2011-07-08 13:52:00,191.67,,United Kingdom,191.67,2011-07,True
559489,DOT,DOTCOM POSTAGE,1,2011-07-08 13:52:00,69.0,,United Kingdom,69.0,2011-07,True
559490,DOT,DOTCOM POSTAGE,1,2011-07-08 13:53:00,3.29,,United Kingdom,3.29,2011-07,True
559491,DOT,DOTCOM POSTAGE,1,2011-07-08 13:53:00,164.54,,United Kingdom,164.54,2011-07,True
559492,DOT,DOTCOM POSTAGE,1,2011-07-08 13:53:00,56.04,,United Kingdom,56.04,2011-07,True
559493,DOT,DOTCOM POSTAGE,1,2011-07-08 13:53:00,166.96,,United Kingdom,166.96,2011-07,True
559497,DOT,DOTCOM POSTAGE,1,2011-07-08 13:54:00,142.29,,United Kingdom,142.29,2011-07,True
559494,DOT,DOTCOM POSTAGE,1,2011-07-08 13:54:00,69.92,,United Kingdom,69.92,2011-07,True
559496,DOT,DOTCOM POSTAGE,1,2011-07-08 13:54:00,19.75,,United Kingdom,19.75,2011-07,True
559504,M,MANUAL,2,2011-07-08 15:16:00,0.79,15920,United Kingdom,1.58,2011-07,True
559506,DOT,DOTCOM POSTAGE,1,2011-07-08 15:17:00,319.82,,United Kingdom,319.82,2011-07,True
559511,M,MANUAL,3,2011-07-08 15:31:00,0.79,15920,United Kingdom,2.37,2011-07,True
559514,DOT,DOTCOM POSTAGE,1,2011-07-08 15:57:00,57.67,,United Kingdom,57.67,2011-07,True
559515,DOT,DOTCOM POSTAGE,1,2011-07-08 15:58:00,36.17,,United Kingdom,36.17,2011-07,True
559517,DOT,DOTCOM POSTAGE,1,2011-07-08 16:11:00,16.42,,United Kingdom,16.42,2011-07,True
559518,DOT,DOTCOM POSTAGE,1,2011-07-08 16:11:00,92.88,,United Kingdom,92.88,2011-07,True
559535,M,MANUAL,1,2011-07-10 12:16:00,3.75,17841,United Kingdom,3.75,2011-07,True
559535,M,MANUAL,1,2011-07-10 12:16:00,0.85,17841,United Kingdom,0.85,2011-07,True
559536,M,MANUAL,2,2011-07-10 12:17:00,0.85,16283,United Kingdom,1.7,2011-07,True
559607,POST,POSTAGE,5,2011-07-11 11:39:00,18.0,12681,France,90.0,2011-07,True
559672,M,MANUAL,4,2011-07-11 14:04:00,0.39,14796,United Kingdom,1.56,2011-07,True
559674,M,MANUAL,3,2011-07-11 14:16:00,0.42,15856,United Kingdom,1.26,2011-07,True
559680,POST,POSTAGE,2,2011-07-11 14:47:00,50.0,12717,Greece,100.0,2011-07,True
C559681,POST,POSTAGE,-1,2011-07-11 14:51:00,50.0,12717,Greece,-50.0,2011-07,True
559685,POST,POSTAGE,1,2011-07-11 15:22:00,18.0,12599,France,18.0,2011-07,True
559693,DOT,DOTCOM POSTAGE,1,2011-07-11 16:21:00,275.11,,United Kingdom,275.11,2011-07,True
559699,POST,POSTAGE,1,2011-07-12 08:52:00,18.0,12682,France,18.0,2011-07,True
559704,POST,POSTAGE,4,2011-07-12 09:54:00,18.0,12669,France,72.0,2011-07,True
559707,POST,POSTAGE,2,2011-07-12 10:04:00,40.0,12358,Austria,80.0,2011-07,True
559710,POST,POSTAGE,1,2011-07-12 10:25:00,18.0,12474,Germany,18.0,2011-07,True
559799,DOT,DOTCOM POSTAGE,1,2011-07-12 13:46:00,23.0,,United Kingdom,23.0,2011-07,True
559800,DOT,DOTCOM POSTAGE,1,2011-07-12 13:46:00,34.5,,United Kingdom,34.5,2011-07,True
559801,DOT,DOTCOM POSTAGE,1,2011-07-12 13:46:00,90.42,,United Kingdom,90.42,2011-07,True
559802,DOT,DOTCOM POSTAGE,1,2011-07-12 13:48:00,175.88,,United Kingdom,175.88,2011-07,True
559816,DOT,DOTCOM POSTAGE,1,2011-07-12 16:11:00,375.64,,United Kingdom,375.64,2011-07,True
559817,DOT,DOTCOM POSTAGE,1,2011-07-12 16:20:00,169.55,,United Kingdom,169.55,2011-07,True
559819,POST,POSTAGE,1,2011-07-12 16:58:00,18.0,12682,France,18.0,2011-07,True
C559830,M,MANUAL,-1,2011-07-13 09:49:00,0.48,16998,United Kingdom,-0.48,2011-07,True
559835,POST,POSTAGE,1,2011-07-13 10:08:00,15.0,13509,United Kingdom,15.0,2011-07,True
559862,POST,POSTAGE,4,2011-07-13 10:30:00,28.0,12782,Portugal,112.0,2011-07,True
C559882,POST,POSTAGE,-1,2011-07-13 11:34:00,7.62,16156,United Kingdom,-7.62,2011-07,True
559889,POST,POSTAGE,1,2011-07-13 11:48:00,145.0,12678,France,145.0,2011-07,True
559890,POST,POSTAGE,1,2011-07-13 11:58:00,15.0,12464,Belgium,15.0,2011-07,True
559899,POST,POSTAGE,3,2011-07-13 12:24:00,18.0,12528,Germany,54.0,2011-07,True
559914,DOT,DOTCOM POSTAGE,1,2011-07-13 15:13:00,198.75,,United Kingdom,198.75,2011-07,True
C559915,AMAZONFEE,AMAZON FEE,-1,2011-07-13 15:18:00,4383.62,,United Kingdom,-4383.62,2011-07,True
C559917,AMAZONFEE,AMAZON FEE,-1,2011-07-13 15:21:00,6497.47,,United Kingdom,-6497.47,2011-07,True
559923,DCGSSBOY,BOYS PARTY BAG,20,2011-07-13 16:07:00,3.29,,United Kingdom,65.8,2011-07,True
559923,DOT,DOTCOM POSTAGE,1,2011-07-13 16:07:00,240.67,,United Kingdom,240.67,2011-07,True
559928,POST,POSTAGE,8,2011-07-14 08:52:00,40.0,12405,Finland,320.0,2011-07,True
559945,M,MANUAL,1,2011-07-14 10:24:00,18.0,17396,United Kingdom,18.0,2011-07,True
C559950,M,MANUAL,-3,2011-07-14 10:47:00,2.1,14562,United Kingdom,-6.300000000000001,2011-07,True
559987,POST,POSTAGE,5,2011-07-14 12:12:00,18.0,12619,Germany,90.0,2011-07,True
559988,M,MANUAL,1,2011-07-14 12:17:00,0.42,15402,United Kingdom,0.42,2011-07,True
C559992,D,DISCOUNT,-1,2011-07-14 12:30:00,13.99,14527,United Kingdom,-13.99,2011-07,True
560041,C2,CARRIAGE,1,2011-07-14 14:46:00,50.0,14156,EIRE,50.0,2011-07,True
560090,DOT,DOTCOM POSTAGE,1,2011-07-14 16:46:00,255.83,,United Kingdom,255.83,2011-07,True
C560100,M,MANUAL,-1,2011-07-14 17:51:00,7.88,16422,United Kingdom,-7.88,2011-07,True
560119,POST,POSTAGE,2,2011-07-15 10:21:00,40.0,12815,Poland,80.0,2011-07,True
560162,M,MANUAL,1,2011-07-15 11:21:00,10.0,,United Kingdom,10.0,2011-07,True
560187,POST,POSTAGE,1,2011-07-15 12:05:00,550.94,17444,Canada,550.94,2011-07,True
560202,POST,POSTAGE,4,2011-07-15 13:10:00,18.0,12712,Germany,72.0,2011-07,True
560209,M,MANUAL,1,2011-07-15 14:05:00,0.39,15004,United Kingdom,0.39,2011-07,True
560211,POST,POSTAGE,3,2011-07-15 14:34:00,18.0,12621,Germany,54.0,2011-07,True
560225,DOT,DOTCOM POSTAGE,1,2011-07-15 16:27:00,377.33,,United Kingdom,377.33,2011-07,True
560228,M,MANUAL,10,2011-07-15 17:29:00,0.85,17750,United Kingdom,8.5,2011-07,True
560230,POST,POSTAGE,2,2011-07-17 10:53:00,18.0,12600,Germany,36.0,2011-07,True
560272,POST,POSTAGE,1,2011-07-17 14:56:00,18.0,12691,France,18.0,2011-07,True
560291,DOT,DOTCOM POSTAGE,1,2011-07-18 10:17:00,120.17,,United Kingdom,120.17,2011-07,True
560290,DOT,DOTCOM POSTAGE,1,2011-07-18 10:17:00,82.21,,United Kingdom,82.21,2011-07,True
560292,DOT,DOTCOM POSTAGE,1,2011-07-18 10:19:00,88.83,,United Kingdom,88.83,2011-07,True
560293,DOT,DOTCOM POSTAGE,1,2011-07-18 10:20:00,153.92,,United Kingdom,153.92,2011-07,True
560294,DOT,DOTCOM POSTAGE,1,2011-07-18 10:20:00,49.46,,United Kingdom,49.46,2011-07,True
560296,DOT,DOTCOM POSTAGE,1,2011-07-18 10:21:00,135.13,,United Kingdom,135.13,2011-07,True
560298,DOT,DOTCOM POSTAGE,1,2011-07-18 10:26:00,177.96,,United Kingdom,177.96,2011-07,True
560363,POST,POSTAGE,1,2011-07-18 12:05:00,18.0,12589,France,18.0,2011-07,True
C560372,M,MANUAL,-1,2011-07-18 12:26:00,4287.63,17448,United Kingdom,-4287.63,2011-07,True
560373,M,MANUAL,1,2011-07-18 12:30:00,4287.63,,United Kingdom,4287.63,2011-07,True
C560384,M,MANUAL,-1,2011-07-18 12:52:00,125.0,14808,United Kingdom,-125.0,2011-07,True
C560386,POST,POSTAGE,-1,2011-07-18 12:55:00,9.72,,United Kingdom,-9.72,2011-07,True
C560408,M,MANUAL,-1,2011-07-18 14:24:00,550.64,13564,United Kingdom,-550.64,2011-07,True
560411,M,MANUAL,1,2011-07-18 14:29:00,550.64,,United Kingdom,550.64,2011-07,True
560413,M,MANUAL,1,2011-07-18 14:33:00,550.64,13564,United Kingdom,550.64,2011-07,True
C560414,M,MANUAL,-1,2011-07-18 14:35:00,550.64,13564,United Kingdom,-550.64,2011-07,True
C560418,M,MANUAL,-1,2011-07-18 15:01:00,717.23,17809,United Kingdom,-717.23,2011-07,True
560419,M,MANUAL,1,2011-07-18 15:03:00,717.23,,United Kingdom,717.23,2011-07,True
C560420,M,MANUAL,-1,2011-07-18 15:11:00,1592.49,15369,United Kingdom,-1592.49,2011-07,True
560421,M,MANUAL,1,2011-07-18 15:13:00,1592.49,,United Kingdom,1592.49,2011-07,True
C560430,M,MANUAL,-1,2011-07-18 15:21:00,611.86,13154,United Kingdom,-611.86,2011-07,True
560431,M,MANUAL,1,2011-07-18 15:23:00,611.86,,United Kingdom,611.86,2011-07,True
560433,DOT,DOTCOM POSTAGE,1,2011-07-18 15:49:00,188.15,,United Kingdom,188.15,2011-07,True
560434,DOT,DOTCOM POSTAGE,1,2011-07-18 15:56:00,323.05,,United Kingdom,323.05,2011-07,True
C560435,M,MANUAL,-1,2011-07-18 16:01:00,294.92,17603,United Kingdom,-294.92,2011-07,True
C560436,M,MANUAL,-1,2011-07-18 16:04:00,705.45,17603,United Kingdom,-705.45,2011-07,True
560438,M,MANUAL,1,2011-07-18 16:06:00,294.92,,United Kingdom,294.92,2011-07,True
560439,M,MANUAL,1,2011-07-18 16:08:00,705.45,,United Kingdom,705.45,2011-07,True
560452,POST,POSTAGE,1,2011-07-19 09:51:00,18.0,12682,France,18.0,2011-07,True
560534,C2,CARRIAGE,1,2011-07-19 12:10:00,50.0,14911,EIRE,50.0,2011-07,True
560545,POST,POSTAGE,1,2011-07-19 12:38:00,18.0,12569,Germany,18.0,2011-07,True
560549,POST,POSTAGE,2,2011-07-19 12:43:00,40.0,12664,Finland,80.0,2011-07,True
560566,POST,POSTAGE,2,2011-07-19 13:45:00,18.0,12662,Germany,36.0,2011-07,True
560569,POST,POSTAGE,3,2011-07-19 14:04:00,18.0,12480,Germany,54.0,2011-07,True
C560572,M,MANUAL,-1,2011-07-19 14:45:00,112.35,17065,United Kingdom,-112.35,2011-07,True
560573,M,MANUAL,1,2011-07-19 14:47:00,112.35,,United Kingdom,112.35,2011-07,True
C560574,M,MANUAL,-1,2011-07-19 14:56:00,106.4,14437,United Kingdom,-106.4,2011-07,True
560575,M,MANUAL,1,2011-07-19 14:58:00,106.4,,United Kingdom,106.4,2011-07,True
560579,M,MANUAL,12,2011-07-19 15:13:00,0.42,15867,United Kingdom,5.04,2011-07,True
560607,POST,POSTAGE,3,2011-07-20 10:15:00,28.0,12510,Spain,84.0,2011-07,True
560635,POST,POSTAGE,3,2011-07-20 10:51:00,18.0,12521,Germany,54.0,2011-07,True
C560645,M,MANUAL,-1,2011-07-20 11:23:00,451.42,15802,United Kingdom,-451.42,2011-07,True
C560647,M,MANUAL,-1,2011-07-20 11:31:00,3060.6,18102,United Kingdom,-3060.6,2011-07,True
560651,M,MANUAL,1,2011-07-20 11:38:00,451.42,15802,United Kingdom,451.42,2011-07,True
C560653,M,MANUAL,-1,2011-07-20 11:40:00,451.42,15802,United Kingdom,-451.42,2011-07,True
560658,M,MANUAL,1,2011-07-20 11:42:00,451.42,,United Kingdom,451.42,2011-07,True
560710,POST,POSTAGE,1,2011-07-20 12:51:00,15.0,14646,Netherlands,15.0,2011-07,True
560728,POST,POSTAGE,2,2011-07-20 14:38:00,18.0,12520,Germany,36.0,2011-07,True
560755,DOT,DOTCOM POSTAGE,1,2011-07-20 16:00:00,0.35,,United Kingdom,0.35,2011-07,True
560772,DOT,DOTCOM POSTAGE,1,2011-07-20 16:12:00,268.05,,United Kingdom,268.05,2011-07,True
560773,DOT,DOTCOM POSTAGE,1,2011-07-20 16:17:00,252.11,,United Kingdom,252.11,2011-07,True
560777,DOT,DOTCOM POSTAGE,1,2011-07-21 09:30:00,79.0,,United Kingdom,79.0,2011-07,True
560778,DOT,DOTCOM POSTAGE,1,2011-07-21 09:30:00,79.83,,United Kingdom,79.83,2011-07,True
560779,DOT,DOTCOM POSTAGE,1,2011-07-21 09:30:00,178.71,,United Kingdom,178.71,2011-07,True
560780,DOT,DOTCOM POSTAGE,1,2011-07-21 09:31:00,233.04,,United Kingdom,233.04,2011-07,True
560783,POST,POSTAGE,4,2011-07-21 10:24:00,15.0,15108,European Community,60.0,2011-07,True
C560822,M,MANUAL,-1,2011-07-21 11:20:00,770.26,,United Kingdom,-770.26,2011-07,True
C560823,BANK CHARGES,BANK CHARGES,-1,2011-07-21 11:22:00,21.9,,United Kingdom,-21.9,2011-07,True
C560825,M,MANUAL,-1,2011-07-21 11:23:00,367.38,,United Kingdom,-367.38,2011-07,True
C560842,D,DISCOUNT,-1,2011-07-21 12:25:00,12.15,14527,United Kingdom,-12.15,2011-07,True
C560869,D,DISCOUNT,-1,2011-07-21 14:32:00,66.24,12830,United Kingdom,-66.24,2011-07,True
560876,POST,POSTAGE,6,2011-07-21 15:14:00,18.0,12626,Germany,108.0,2011-07,True
560900,M,MANUAL,1,2011-07-21 17:33:00,2.95,,United Kingdom,2.95,2011-07,True
560901,POST,POSTAGE,7,2011-07-21 17:39:00,18.0,12476,Germany,126.0,2011-07,True
C560904,M,MANUAL,-1,2011-07-21 17:51:00,8.95,14875,United Kingdom,-8.95,2011-07,True
560916,C2,CARRIAGE,1,2011-07-21 18:19:00,50.0,14911,EIRE,50.0,2011-07,True
560922,C2,CARRIAGE,1,2011-07-21 19:34:00,50.0,14911,EIRE,50.0,2011-07,True
560926,DOT,DOTCOM POSTAGE,1,2011-07-22 09:20:00,356.7,,United Kingdom,356.7,2011-07,True
560991,POST,POSTAGE,3,2011-07-22 13:29:00,40.0,12438,Norway,120.0,2011-07,True
560997,POST,POSTAGE,4,2011-07-22 13:59:00,18.0,12627,Germany,72.0,2011-07,True
C561011,POST,POSTAGE,-1,2011-07-22 16:05:00,3.15,17612,United Kingdom,-3.15,2011-07,True
561029,POST,POSTAGE,2,2011-07-24 11:25:00,18.0,12490,France,36.0,2011-07,True
561037,POST,POSTAGE,3,2011-07-24 11:55:00,18.0,12472,Germany,54.0,2011-07,True
561057,POST,POSTAGE,1,2011-07-24 13:18:00,2.9,17935,United Kingdom,2.9,2011-07,True
561091,DOT,DOTCOM POSTAGE,1,2011-07-25 09:55:00,75.79,,United Kingdom,75.79,2011-07,True
561090,DOT,DOTCOM POSTAGE,1,2011-07-25 09:55:00,53.54,,United Kingdom,53.54,2011-07,True
561093,POST,POSTAGE,6,2011-07-25 10:01:00,28.0,12540,Spain,168.0,2011-07,True
561094,POST,POSTAGE,2,2011-07-25 10:04:00,18.0,12474,Germany,36.0,2011-07,True
561102,POST,POSTAGE,1,2011-07-25 11:17:00,18.0,12412,Denmark,18.0,2011-07,True
